PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
-0.07983904819664966,-0.024699038793997565,-0.07866087537077439,0.015792595273007387,0.001992573865638398,0.12546769289205825,0.025866980952347678,0.001849602903504113,-0.10318482802962518
-0.08453268564214746,-0.0514408924536542,-0.0643248395488879,0.04612173205662655,-0.003925838057704531,0.04768805896089695,0.015011401730032844,-0.0009726874788124976,-0.03149341637898227
0.0012534381121303254,0.19440804139896986,-0.04248033879295727,-0.11217033423785525,-0.17343390268132713,0.04354834066921412,-0.01307601030096726,-0.010369304499060861,-0.010261116357915663
0.0467144467500243,0.23363167441340355,-0.049874019087255264,-0.1116819499446258,-0.10912071941385251,0.08136603484483686,-0.0013829503946391072,-0.009689254840535438,-0.06587125209421832
0.21466393341233467,0.5092820906063261,-0.020251589137644837,-0.2219533779439049,-0.16581777657368274,0.03897157440945477,-0.025222614686389214,-0.025867772658767448,-0.004154226141910493
-0.06287517452364993,-0.01218450789010126,-0.08559334848986455,0.007147796343341454,0.01137476547331927,0.15700716287451935,0.028502023981159627,0.0017952949520543089,-0.11618218931086682
0.243981485310613,-0.4058978366971051,0.08358723320518835,-0.1921323658258264,-0.07752977869905353,-0.035009148315462396,-0.04795799843451808,0.01296048333960389,-0.0007463014990600702
0.0726244767402562,0.24099243144882823,-0.04438334839996999,-0.09004097209538459,-0.06929439846238547,0.05364554596862673,-0.0008114049666319152,-0.011722521738711966,-0.050146842327376547
0.2743160678117876,-0.3907539365393096,0.07889190013569973,-0.19492852269343228,-0.05166278352610571,-0.009122907355986733,-0.0463860901290028,0.012380922489942176,-0.011773055983772538
0.20920869792462304,0.5033971084293085,-0.012407063110588356,-0.2089053170301083,-0.15864448323661884,0.007343870884192784,-0.026691499580989746,-0.02610731796605028,0.0036871292413105847
-0.3902909271108165,-0.0452784195496353,0.03198364774183156,-0.05726127441018823,-0.05953854957782715,0.022038732733604408,-0.0007204857016364158,-0.0029867514388020842,0.03213951766815441
-0.3902909271108165,-0.0452784195496353,0.03198364774183156,-0.05726127441018823,-0.05953854957782715,0.022038732733604408,-0.0007204857016364158,-0.0029867514388020842,0.03213951766815441
-0.3902909271108165,-0.0452784195496353,0.03198364774183156,-0.05726127441018823,-0.05953854957782715,0.022038732733604408,-0.0007204857016364158,-0.0029867514388020842,0.03213951766815441
-0.3902909271108165,-0.0452784195496353,0.03198364774183156,-0.05726127441018823,-0.05953854957782715,0.022038732733604408,-0.0007204857016364158,-0.0029867514388020842,0.03213951766815441
-0.3902909271108165,-0.0452784195496353,0.03198364774183156,-0.05726127441018823,-0.05953854957782715,0.022038732733604408,-0.0007204857016364158,-0.0029867514388020842,0.03213951766815441
-0.3902909271108165,-0.0452784195496353,0.03198364774183156,-0.05726127441018823,-0.05953854957782715,0.022038732733604408,-0.0007204857016364158,-0.0029867514388020842,0.03213951766815441
-0.3902909271108165,-0.0452784195496353,0.03198364774183156,-0.05726127441018823,-0.05953854957782715,0.022038732733604408,-0.0007204857016364158,-0.0029867514388020842,0.03213951766815441
-0.3902909271108165,-0.0452784195496353,0.03198364774183156,-0.05726127441018823,-0.05953854957782715,0.022038732733604408,-0.0007204857016364158,-0.0029867514388020842,0.03213951766815441
-0.3902909271108165,-0.0452784195496353,0.03198364774183156,-0.05726127441018823,-0.05953854957782715,0.022038732733604408,-0.0007204857016364158,-0.0029867514388020842,0.03213951766815441
-0.3902909271108165,-0.0452784195496353,0.03198364774183156,-0.05726127441018823,-0.05953854957782715,0.022038732733604408,-0.0007204857016364158,-0.0029867514388020842,0.03213951766815441
-0.3902909271108165,-0.0452784195496353,0.03198364774183156,-0.05726127441018823,-0.05953854957782715,0.022038732733604408,-0.0007204857016364158,-0.0029867514388020842,0.03213951766815441
-0.3902909271108165,-0.0452784195496353,0.03198364774183156,-0.05726127441018823,-0.05953854957782715,0.022038732733604408,-0.0007204857016364158,-0.0029867514388020842,0.03213951766815441
-0.3902909271108165,-0.0452784195496353,0.03198364774183156,-0.05726127441018823,-0.05953854957782715,0.022038732733604408,-0.0007204857016364158,-0.0029867514388020842,0.03213951766815441
-0.3741087745956056,-0.03968840881708541,0.03355349289814503,-0.047308480887746154,-0.03928165985521455,0.008914491796712411,-0.0004150306695216754,-0.0031421532935445354,0.03266931453948487
-0.3513243038541886,-0.03181767370565516,0.03576383487823439,-0.03329494760814772,-0.010759959125776004,-0.00956443944243151,1.5050015695878953e-05,-0.003360959105021907,0.03341526853431816
-0.3741087745956056,-0.03968840881708541,0.03355349289814503,-0.047308480887746154,-0.03928165985521455,0.008914491796712411,-0.0004150306695216754,-0.0031421532935445354,0.03266931453948487
-0.2647174235927799,-0.001899936265048107,0.04416564615482407,0.019972403323962266,0.09765491466964667,-0.07980537693667747,0.0016498453475739696,-0.004192669831603507,0.036250741389678764
-0.36155142424380193,-0.03535056048862669,0.03477169273944428,-0.03958511311433112,-0.023562313430467184,-0.0012699191703157626,-0.0001779975646006372,-0.0032627451328246775,0.033080436911637305
-0.3741087745956056,-0.03968840881708541,0.03355349289814503,-0.047308480887746154,-0.03928165985521455,0.008914491796712411,-0.0004150306695216754,-0.0031421532935445354,0.03266931453948487
-0.26886005463667384,-0.0033309790125808825,0.04376376579480783,0.017424488182217094,0.09246915090065783,-0.07644557125683311,0.0015716488593525962,-0.004152886956789439,0.03611511339061817
-0.29617552808234987,-0.01276691712912512,0.04111386717095069,0.0006241727163348487,0.05827552104888771,-0.05429185255535939,0.0010560407651429135,-0.0038905686259841812,0.03522081627181235
-0.3513243038541886,-0.03181767370565516,0.03576383487823439,-0.03329494760814772,-0.010759959125776004,-0.00956443944243151,1.5050015695878953e-05,-0.003360959105021907,0.03341526853431816
-0.292809640359186,-0.011604194896754736,0.04144039496346389,0.0026943537690028085,0.062488954111191146,-0.05702169467023294,0.00111957541182278,-0.0039228922117706105,0.03533101402104909
-0.33514215133897773,-0.026227662973105262,0.03733368003454786,-0.023342154085705648,0.009496930596836596,-0.022688680379323502,0.00032050504781061924,-0.0035163609597643583,0.033945065405648615
-0.3741087745956056,-0.03968840881708541,0.03355349289814503,-0.047308480887746154,-0.03928165985521455,0.008914491796712411,-0.0004150306695216754,-0.0031421532935445354,0.03266931453948487
-0.3513243038541886,-0.03181767370565516,0.03576383487823439,-0.03329494760814772,-0.010759959125776004,-0.00956443944243151,1.5050015695878953e-05,-0.003360959105021907,0.03341526853431816
-0.3741087745956056,-0.03968840881708541,0.03355349289814503,-0.047308480887746154,-0.03928165985521455,0.008914491796712411,-0.0004150306695216754,-0.0031421532935445354,0.03266931453948487
-0.3513243038541886,-0.03181767370565516,0.03576383487823439,-0.03329494760814772,-0.010759959125776004,-0.00956443944243151,1.5050015695878953e-05,-0.003360959105021907,0.03341526853431816
-0.28646623657322334,-0.00941291068959517,0.04205577426473878,0.006595848829800115,0.07042965488245533,-0.062166397117494616,0.0012393137844117586,-0.0039838097388296525,0.035538694394610625
-0.32258480098717407,-0.02188981464464654,0.03855187987584711,-0.015618786312290604,0.02521627702158397,-0.032873091346351684,0.0005575381527316577,-0.0036369527990445004,0.03435618777780105
-0.3741087745956056,-0.03968840881708541,0.03355349289814503,-0.047308480887746154,-0.03928165985521455,0.008914491796712411,-0.0004150306695216754,-0.0031421532935445354,0.03266931453948487
-0.36155142424380193,-0.03535056048862669,0.03477169273944428,-0.03958511311433112,-0.023562313430467184,-0.0012699191703157626,-0.0001779975646006372,-0.0032627451328246775,0.033080436911637305
-0.29617552808234987,-0.01276691712912512,0.04111386717095069,0.0006241727163348487,0.05827552104888771,-0.05429185255535939,0.0010560407651429135,-0.0038905686259841812,0.03522081627181235
-0.36155142424380193,-0.03535056048862669,0.03477169273944428,-0.03958511311433112,-0.023562313430467184,-0.0012699191703157626,-0.0001779975646006372,-0.0032627451328246775,0.033080436911637305
-0.3513243038541886,-0.03181767370565516,0.03576383487823439,-0.03329494760814772,-0.010759959125776004,-0.00956443944243151,1.5050015695878953e-05,-0.003360959105021907,0.03341526853431816
-0.3513243038541886,-0.03181767370565516,0.03576383487823439,-0.03329494760814772,-0.010759959125776004,-0.00956443944243151,1.5050015695878953e-05,-0.003360959105021907,0.03341526853431816
-0.2608337069891293,-0.0005583336892361339,0.044542408992339314,0.022361073769348365,0.10251656820307369,-0.08295519476153154,0.0017231545552815074,-0.004229966276741695,0.03637789263879807
-0.2998003302457571,-0.01401907953321629,0.040762221855936476,-0.0016052530326921693,0.0537379777510225,-0.0513520225854956,0.000987618837949212,-0.003855758610521872,0.03510214177263433
-0.3741087745956056,-0.03968840881708541,0.03355349289814503,-0.047308480887746154,-0.03928165985521455,0.008914491796712411,-0.0004150306695216754,-0.0031421532935445354,0.03266931453948487
-0.3741087745956056,-0.03968840881708541,0.03355349289814503,-0.047308480887746154,-0.03928165985521455,0.008914491796712411,-0.0004150306695216754,-0.0031421532935445354,0.03266931453948487
-0.26886005463667384,-0.0033309790125808825,0.04376376579480783,0.017424488182217094,0.09246915090065783,-0.07644557125683311,0.0015716488593525962,-0.004152886956789439,0.03611511339061817
-0.21824228156909417,0.014154574558835177,0.04867424144375635,0.04855682632041587,0.15583270195299,-0.11749819690743123,0.002527112199807503,-0.004638983958423827,0.03777231800413984
-0.2836181777305462,-0.008429068800666389,0.042332067012249945,0.008347540489749916,0.07399486747363514,-0.0644762635223876,0.0012930738700639526,-0.004011160465264323,0.035631938643964786
-0.3123576805975608,-0.018356927861675004,0.03954402201463723,-0.009328620806107208,0.03801863132627514,-0.04116761161846743,0.0007505857330281739,-0.0037351667712417296,0.034691019400481894
-0.3513243038541886,-0.03181767370565516,0.03576383487823439,-0.03329494760814772,-0.010759959125776004,-0.00956443944243151,1.5050015695878953e-05,-0.003360959105021907,0.03341526853431816
-0.1750035700484506,0.0290910832362085,0.052868867701425945,0.07515069061238111,0.2099591112918109,-0.15256616869080664,0.0033432880456180894,-0.005054217714295656,0.039187935244334816
-0.24607558389525688,0.004539756098849369,0.045974107774897195,0.03143802146181553,0.12099085163009637,-0.09492450249597703,0.0020017295445701505,-0.00437169276826681,0.03686106738545145
-0.26886005463667384,-0.0033309790125808825,0.04376376579480783,0.017424488182217094,0.09246915090065783,-0.07644557125683311,0.0015716488593525962,-0.004152886956789439,0.03611511339061817
-0.3741087745956056,-0.03968840881708541,0.03355349289814503,-0.047308480887746154,-0.03928165985521455,0.008914491796712411,-0.0004150306695216754,-0.0031421532935445354,0.03266931453948487
-0.32258480098717407,-0.02188981464464654,0.03855187987584711,-0.015618786312290604,0.02521627702158397,-0.032873091346351684,0.0005575381527316577,-0.0036369527990445004,0.03435618777780105
-0.3172770549621849,-0.020056291124370185,0.03906678908711793,-0.012354270036929614,0.031860536850600876,-0.037177842373652244,0.0006577274032652922,-0.0036879246074000244,0.034529961151597434
-0.3741087745956056,-0.03968840881708541,0.03355349289814503,-0.047308480887746154,-0.03928165985521455,0.008914491796712411,-0.0004150306695216754,-0.0031421532935445354,0.03266931453948487
-0.3426506701060356,-0.028821427953008412,0.03660527188201841,-0.027960250280118774,9.773376554434377e-05,-0.016599032584605614,0.00017877391290937967,-0.0034442544991638607,0.033699239657351276
-0.3741087745956056,-0.03968840881708541,0.03355349289814503,-0.047308480887746154,-0.03928165985521455,0.008914491796712411,-0.0004150306695216754,-0.0031421532935445354,0.03266931453948487
-0.3741087745956056,-0.03968840881708541,0.03355349289814503,-0.047308480887746154,-0.03928165985521455,0.008914491796712411,-0.0004150306695216754,-0.0031421532935445354,0.03266931453948487
-0.2998003302457571,-0.01401907953321629,0.040762221855936476,-0.0016052530326921693,0.0537379777510225,-0.0513520225854956,0.000987618837949212,-0.003855758610521872,0.03510214177263433
-0.27339105734093294,-0.004896182017694868,0.04332420915104005,0.014637705995933285,0.08679722177832624,-0.07277078379450332,0.0014861214503604679,-0.004109374437461552,0.03596677026664564
-0.292809640359186,-0.011604194896754736,0.04144039496346389,0.0026943537690028085,0.062488954111191146,-0.05702169467023294,0.00111957541182278,-0.0039228922117706105,0.03533101402104909
-0.3741087745956056,-0.03968840881708541,0.03355349289814503,-0.047308480887746154,-0.03928165985521455,0.008914491796712411,-0.0004150306695216754,-0.0031421532935445354,0.03266931453948487
-0.36155142424380193,-0.03535056048862669,0.03477169273944428,-0.03958511311433112,-0.023562313430467184,-0.0012699191703157626,-0.0001779975646006372,-0.0032627451328246775,0.033080436911637305
-0.3123576805975608,-0.018356927861675004,0.03954402201463723,-0.009328620806107208,0.03801863132627514,-0.04116761161846743,0.0007505857330281739,-0.0037351667712417296,0.034691019400481894
-0.3513243038541886,-0.03181767370565516,0.03576383487823439,-0.03329494760814772,-0.010759959125776004,-0.00956443944243151,1.5050015695878953e-05,-0.003360959105021907,0.03341526853431816
-0.3741087745956056,-0.03968840881708541,0.03355349289814503,-0.047308480887746154,-0.03928165985521455,0.008914491796712411,-0.0004150306695216754,-0.0031421532935445354,0.03266931453948487
-0.32258480098717407,-0.02188981464464654,0.03855187987584711,-0.015618786312290604,0.02521627702158397,-0.032873091346351684,0.0005575381527316577,-0.0036369527990445004,0.03435618777780105
-0.3426506701060356,-0.028821427953008412,0.03660527188201841,-0.027960250280118774,9.773376554434377e-05,-0.016599032584605614,0.00017877391290937967,-0.0034442544991638607,0.033699239657351276
-0.23558954906540025,0.008162083053541692,0.04699136743618832,0.03788743166435798,0.1341173161703493,-0.10342901062308302,0.0021996644053805018,-0.004472393170139919,0.03720437575807359
-0.30368404684940775,-0.015360682109028266,0.04038545901842124,-0.003993923478078264,0.04887632421759548,-0.04820220476064152,0.0009143096302416744,-0.0038184621653836836,0.03497499052351502
-0.23209420412211473,0.009369525371772464,0.047330453989952025,0.040037235065205456,0.1384928043504336,-0.10626384666545168,0.002265642692317285,-0.004505959970764288,0.037318811882280964
-0.32522978026187216,0.00403751252344396,0.022207498003779615,-0.05423778104487133,0.02336852554657591,0.06651310952718209,0.012492707094422937,-0.0024237742916901734,-0.02967007194835643
-0.3061172318194792,0.013972718793241681,0.019767366218528773,-0.05204113455246267,0.04138208508451955,0.07375691707250544,0.014018148796665894,-0.002569869824500318,-0.03575593235432172
-0.31479086556763225,0.010976473040594945,0.018925929214744754,-0.05737583188049161,0.030524392193199218,0.08079151021467952,0.013854424899452393,-0.0024865744303583645,-0.03603990347735485
-0.3024453095204553,0.011908247634874199,0.024417839983868973,-0.04022424776527292,0.0518902262760144,0.0480341782880382,0.012922787779640491,-0.0026425801031675442,-0.02892411795352315
-0.31479086556763225,0.010976473040594945,0.018925929214744754,-0.05737583188049161,0.030524392193199218,0.08079151021467952,0.013854424899452393,-0.0024865744303583645,-0.03603990347735485
-0.3480142510032892,-0.003833222587986301,0.019997156023690246,-0.06825131432446979,-0.0051531751828626645,0.08499204076632605,0.012062626409205381,-0.0022049684802128012,-0.030416025943189717
-0.3354569006514855,0.0005046257404724209,0.0212153558649895,-0.06052794655105473,0.010566171241884725,0.07480762979929784,0.01229965951412642,-0.0023255603194929438,-0.030004903571037283
0.004381935770232683,0.21900820633705306,-0.053980734016171296,-0.13771845779933417,-0.16211274292820693,0.11569904913574622,-0.0021820207586512657,-0.009282723588529187,-0.0672572007096188
-0.3354569006514855,0.0005046257404724209,0.0212153558649895,-0.06052794655105473,0.010566171241884725,0.07480762979929784,0.01229965951412642,-0.0023255603194929438,-0.030004903571037283
-0.17907612793635183,-0.27124134164890173,0.26315892112948175,-0.35081403990418547,0.05955055636440494,-0.047289605200104556,-0.04879849668641206,0.0074785734515911305,0.018184785263646558
-0.3024453095204553,0.011908247634874199,0.024417839983868973,-0.04022424776527292,0.0518902262760144,0.0480341782880382,0.012922787779640491,-0.0026425801031675442,-0.02892411795352315
-0.14786286467897988,-0.06550638341004299,-0.08260091363899826,-0.018279101416187445,-0.10272230810437523,0.15483475248262557,0.016226478434630976,0.0006792932811572183,-0.05488792208322016
-0.3024453095204553,0.011908247634874199,0.024417839983868973,-0.04022424776527292,0.0518902262760144,0.0480341782880382,0.012922787779640491,-0.0026425801031675442,-0.02892411795352315
-0.05965342191009217,0.16716908517521786,-0.03925444853350782,-0.12996340960465158,-0.2374898667953302,0.04425181935477451,-0.016689632281751344,-0.009111166845516728,-0.00555109144995772
-0.31527584139736353,0.008347645847596475,0.02251456761349758,-0.05004233664746146,0.03656911936653384,0.0664591798287669,0.013304167554626968,-0.003392863667903366,-0.02526191964007063
-0.33757533630904923,0.0031057379291646926,0.016715587234655393,-0.07138936516009005,0.0020026914637606814,0.09927044145382345,0.013424344214234838,-0.0022677686188809928,-0.036785857472188134
-0.2920063948262153,0.01884720815202519,0.021136271194834116,-0.04336229860089318,0.05904609292263773,0.06231257897553563,0.014284505584669947,-0.0027053802418357353,-0.03529394948252157
-0.276350785928139,0.04776343386397341,0.010861503109414248,-0.061167081201996536,0.08601871094836624,0.12411172725765184,0.02540044485836754,-0.0017053952898358157,-0.09200945843619772
-0.3024453095204553,0.011908247634874199,0.024417839983868973,-0.04022424776527292,0.0518902262760144,0.0480341782880382,0.012922787779640491,-0.0026425801031675442,-0.02892411795352315
-0.12790608226076453,-0.061478652408586874,-0.0758246260483074,0.004104329791063883,-0.0714644214989448,0.11269993529832943,0.015303914558639706,0.0011983219241940165,-0.05424205272023047
-0.3024453095204553,0.011908247634874199,0.024417839983868973,-0.04022424776527292,0.0518902262760144,0.0480341782880382,0.012922787779640491,-0.0026425801031675442,-0.02892411795352315
-0.4259474975165448,-0.030754714275946577,0.012436781750884588,-0.11618396792855078,-0.10271035608696488,0.1481983851183978,0.010591554974540791,-0.001456553147773156,-0.032967527675517194
-0.4259474975165448,-0.030754714275946577,0.012436781750884588,-0.11618396792855078,-0.10271035608696488,0.1481983851183978,0.010591554974540791,-0.001456553147773156,-0.032967527675517194
-0.23232661635011748,0.039463167733669216,0.026925860131318192,-0.006656396090126801,0.13375350221963306,0.013910378400277935,0.01541102374310911,-0.0032785022821258964,-0.03334005862105484
0.0018670410291367987,-0.01710481016328663,-0.06379158447958018,0.08333182093055895,0.09065189409611467,0.010846012701032852,0.017902627000948423,-0.0008297592154542719,-0.04314467374141005
0.10108209523749888,-0.00914926425099817,-0.03758465205057203,0.1817037276715311,0.2139009496521308,-0.16910776160488009,0.007728285387020636,-0.0023907281895311433,0.0179719299243945
0.09990780052793259,-0.15330194682195886,-0.14192830796974037,0.14686700098448888,-0.11185802818345592,-0.0313168667318264,0.00321154326348832,0.0032274908677900464,0.00625865818263235
-0.19214775797677777,0.05000976078793427,0.035117904569301577,0.027613992883692227,0.18996118662534184,-0.04142064793781758,0.01500476927853456,-0.003701799145092092,-0.025313022478534754
-2.348780537573581e-06,-0.017295207578512523,-0.06341656993280577,0.082771209792446,0.08864603486858513,0.008965934933135179,0.017718231132474612,-2.9974335690318524e-05,-0.05005453824923453
-0.195772560140185,0.0487575983838431,0.034766259254287356,0.025384567134665224,0.18542364332747666,-0.038480817967953794,0.014936347351340858,-0.0036669891296297837,-0.025431696977712772
-0.04753965077743736,-0.06389056162289661,-0.04764615897560932,0.10008419446952928,0.03358699853823328,-0.07246553088688928,0.0036711468268800776,-0.0007986857491289937,0.019040371889933738
-0.11118050510463201,-0.08255327777248757,-0.05810391190343976,0.05142213366217476,-0.05202055033795747,0.001702247110438042,0.0036200190314130513,-0.00011637111974733836,0.010115642903601656
-0.03925323483394303,-0.03464243102935217,-0.06348644210691563,0.06759937524762905,0.04508896453541779,0.02145117282988263,0.01596176645502942,-0.00047231716019439853,-0.03777933708045418
0.09909300396431499,0.24778289892876298,-0.033600690325873976,-0.06210002050033254,-0.0341157306271433,-0.001800927389597554,0.005900518379919447,-0.010887328161268441,-0.05218410877543941
-0.15032868355405699,-0.0993983097960535,-0.05761781540851247,0.03686405001497727,-0.0950847649798019,0.010899647544248598,0.0017308964628872476,0.00018842683219505685,0.015675102163242676
0.2612102658456547,0.30427081847154946,0.0184787353276058,0.03798478115620685,0.1035064656339634,-0.1472973629678237,0.10706509741762188,-0.02263172717804927,0.03490093259640405
0.11297501907714642,0.23300147549649436,-0.03164212783376908,-0.043456247758915156,-0.03358033603640975,-0.047061418759088196,-0.010967148759247093,-0.011442198904202746,-0.006603398758250186
-0.21606191278655715,0.024951866924212505,0.0359615458480576,0.021068130377137215,0.1409473978829325,-0.050265770361487105,0.006120336410990161,-0.0046824013440475995,0.01822713857028114
0.3821623005339848,0.2140299813507913,-0.12763865942349414,0.039428305249495636,-0.019593806776105418,0.017491599875370314,0.013300894157354137,-0.013995575665624883,-0.036814658226575564
0.1388287049085506,-0.14077907619207206,-0.1392549267066562,0.16966547515250927,-0.06383520584413092,-0.056282208692095735,0.00422992177677818,0.0013237625530909505,0.021100678216170912
0.729511710057362,-0.4803751404052128,-0.11856415580326428,-0.04530531105445338,-0.1465868764688783,0.061129378172649136,-0.02733550536361499,0.018630893121298814,-0.08550749226574271
0.17618811993636277,0.27861939037692124,-0.031074452077468496,-0.026168038435905858,0.05722087142747265,-0.033563796643384894,0.009144011077682998,-0.012463745775167366,-0.0522893797590101
-0.08456441573223987,-0.07668050617897075,-0.05123796469325454,0.07731220289018184,-0.012760765147104303,-0.04243726762328044,0.0029722657134015522,-0.0004431263054782653,0.017828196648329655
0.6777981192214853,-0.007693321946499956,1.0242754553409248,0.32494111515923674,-0.20273326941923953,0.07647525404969488,-0.07242721120505692,0.006094290465912338,0.004771338577307876
0.019890679882174637,-0.037252975772576344,-0.045409300110915624,0.13196000364594446,0.11211500516059204,-0.10421730907986392,0.006123149718492853,-0.001442496297239002,0.014665972322144043
-0.2823404865531164,-0.0046434468250101234,0.038151398877934145,-0.0004636702535781048,0.06971270890995351,-0.04257614476534773,0.0024963765903916724,-0.004019688231187188,0.029091729466176174
0.20598520947391488,0.26821274871024003,-0.024048833606580812,0.008519919894368302,0.08543514347408594,-0.10164308800740195,-0.007475372464596566,-0.014207771882472431,0.001969404868171349
-0.1958976250368909,-0.11513978001891402,-0.062038499368691206,0.008836983455780385,-0.152128166438679,0.04785751002253645,0.0008707350924521387,0.0006260384551498,0.014183194173576106
0.25407161459254646,0.107989346658822,-0.11001144855953417,0.04200138605089964,-0.18498692142806406,-0.09774094911225664,-0.023710685467066346,-0.013918265170747348,0.09848062707548645
-0.02112050928025905,-0.05188671433173616,-0.049933837335113196,0.10618559072359145,0.060412732250504385,-0.06775139052846403,0.005483617288387392,-0.0017967811848965582,0.020042387740559976
0.22037740551379828,-0.08047926500485746,-0.1576788549828952,0.16198375263806072,0.02685504803483897,0.03030658597990758,0.020516494114995763,-0.0005084917931556468,-0.03317588278172835
0.167554267797958,-0.08336176758937679,-0.15951965549121433,0.13297761834919117,-0.012732383422610875,0.06640027210398537,0.026292909361236915,0.004062984864385609,-0.09900454050057876
0.07957117009639168,0.03137369294146211,-0.07203337438427301,0.09826678476723717,0.19400179037360363,0.05052646758626926,0.03169350889333954,-0.00595643292629181,-0.05278406382325555
-0.04804412156988155,-0.06070923329469221,-0.05201007706392705,0.09013829766472711,0.027103956477758092,-0.04892834792752978,0.0048553219571503764,-0.0008238043880690951,0.012571372436681634
0.2567134568623669,0.11078014138213724,-0.1075815022386219,0.0457899963734691,-0.1801926735083578,-0.1125100465140339,-0.024184691773481745,-0.010984832597954816,0.07182025878755556
0.6715540482147233,-0.35737070676197175,0.5281352834455609,-0.6640406883777161,-0.12490357177997698,-0.16052745391723525,1.1023537796079317,-0.0625731236041441,-0.03672017782891082
-0.016468764092526095,-0.02677169591792192,-0.061276100126826265,0.08161290852722747,0.07361066526485631,0.0029722415907387236,0.01639184714024697,-0.0006911229716717698,-0.0370333830856209
